0,1,"Sep 16, 1916",California,23,Olympic Club,0,0
1,2,"Sep 23, 1916",Bucknell,31,Bloomsburg,0,0
2,2,"Sep 23, 1916",California,23,Originals A.C.,0,0
3,2,"Sep 23, 1916",Dartmouth,33,New Hampshire,0,0
4,2,"Sep 23, 1916",Harvard,10,Colby,0,0
5,2,"Sep 23, 1916",Oklahoma,27,Central Oklahoma,0,0
6,2,"Sep 23, 1916",Oregon State,7,Oregon State Alumni,13,1
7,2,"Sep 23, 1916",Penn State,27,Susquehanna,0,0
8,2,"Sep 23, 1916",Bethany (West Virginia),6,Washington & Jefferson,37,0
9,2,"Sep 23, 1916",West Virginia Wesleyan,28,Davis & Elkins,0,0
10,3,"Sep 28, 1916",Bethany (Kansas),3,Haskell,20,1
11,3,"Sep 30, 1916",Alabama,13,Birmingham,0,0
12,3,"Sep 30, 1916",Arkansas,34,Pittsburg State,20,0
13,3,"Sep 30, 1916",Army,3,Lebanon Valley,0,0
14,3,"Sep 30, 1916",Baylor,76,Texas State,0,0
15,3,"Sep 30, 1916",Brown,18,Rhode Island,0,0
16,3,"Sep 30, 1916",Bucknell,37,Albright,0,0
17,3,"Sep 30, 1916",Clemson,7,Furman,6,0
18,3,"Sep 30, 1916",Colgate,34,Susquehanna,0,0
19,3,"Sep 30, 1916",Colorado Alumni,0,Colorado,0,0
20,3,"Sep 30, 1916",Colorado State,40,Wyoming,0,0
21,3,"Sep 30, 1916",Boston College,6,Dartmouth,32,1
22,3,"Sep 30, 1916",Denver Freshmen,0,Denver,0,0
23,3,"Sep 30, 1916",Navy,0,Dickinson,0,0
24,3,"Sep 30, 1916",Drake,7,William Penn,2,0
25,3,"Sep 30, 1916",Lafayette,0,Fordham,0,0
26,3,"Sep 30, 1916",Georgia,6,Citadel,0,0
27,3,"Sep 30, 1916",Georgia Tech,61,Mercer,0,0
28,3,"Sep 30, 1916",Harvard,26,Bates,0,0
29,3,"Sep 30, 1916",Indiana,20,DePauw,0,0
30,3,"Sep 30, 1916",Iowa State,19,Northern Iowa,0,0
31,3,"Sep 30, 1916",Kansas,13,Emporia State,0,0
32,3,"Sep 30, 1916",Kansas State,20,Baker,0,0
33,3,"Sep 30, 1916",Kentucky,39,Butler,3,0
34,3,"Sep 30, 1916",Lehigh,21,Ursinus,0,1
35,3,"Sep 30, 1916",LSU,24,Louisiana,0,1
36,3,"Sep 30, 1916",Ole Miss,30,Union (Tennessee),0,0
37,3,"Sep 30, 1916",Multnomah A.C.,3,Oregon State,0,1
38,3,"Sep 30, 1916",North Carolina,20,Wake Forest,0,0
39,3,"Sep 30, 1916",Roanoke,3,NC State,13,1
40,3,"Sep 30, 1916",Notre Dame,48,Case,0,0
41,3,"Sep 30, 1916",Oklahoma,107,Oklahoma Baptist,0,1
42,3,"Sep 30, 1916",California,0,Olympic Club,0,0
43,3,"Sep 30, 1916",Penn State,55,Westminster (Pennsylvania),0,0
44,3,"Sep 30, 1916",Pennsylvania,3,West Virginia,0,0
45,3,"Sep 30, 1916",Princeton,21,Holy Cross,0,1
46,3,"Sep 30, 1916",Sewanee,107,Cumberland,0,0
47,3,"Sep 30, 1916",Syracuse,57,Syracuse Alumni,0,0
48,3,"Sep 30, 1916",Tennessee,33,Tusculum,0,0
49,3,"Sep 30, 1916",Texas,74,SMU,0,0
50,3,"Sep 30, 1916",Texas A&M,6,Southwestern (TX),0,0
51,3,"Sep 30, 1916",TCU,7,Meridian,0,1
52,3,"Sep 30, 1916",Vanderbilt,86,Rhodes,0,0
53,3,"Sep 30, 1916",Virginia,14,Davidson,0,0
54,3,"Sep 30, 1916",Virginia Military Institute,19,Hampden-Sydney,0,0
55,3,"Sep 30, 1916",Virginia Tech,13,Richmond,0,0
56,3,"Sep 30, 1916",Washington & Jefferson,53,Geneva,0,0
57,3,"Sep 30, 1916",Washington & Lee,80,Randolph-Macon,0,0
58,3,"Sep 30, 1916",West Virginia Wesleyan,40,Muskingum,0,0
59,3,"Sep 30, 1916",Yale,25,Carnegie Mellon,0,0
60,4,"Oct 4, 1916",Michigan,38,Marietta,0,0
61,4,"Oct 6, 1916",Fort Hays State,7,Haskell,27,1
62,4,"Oct 6, 1916",Kansas State,53,Southwestern (Kansas),0,0
63,4,"Oct 6, 1916",Mississippi State,6,Mississippi College,13,1
64,4,"Oct 7, 1916",Alabama,80,Alabama Southern,0,0
65,4,"Oct 7, 1916",Arkansas,58,Hendrix,0,0
66,4,"Oct 7, 1916",Washington & Lee,7,Army,14,1
67,4,"Oct 7, 1916",Auburn,35,Samford,0,1
68,4,"Oct 7, 1916",Baylor,61,SMU,0,0
69,4,"Oct 7, 1916",Brown,42,Trinity (CT),0,0
70,4,"Oct 7, 1916",California,13,Originals A.C.,0,0
71,4,"Oct 7, 1916",Carleton,7,Chicago,0,1
72,4,"Oct 7, 1916",Citadel,35,Charleston Navy,0,0
73,4,"Oct 7, 1916",Colgate,28,Maine,0,0
74,4,"Oct 7, 1916",Colorado,16,Wyoming,10,1
75,4,"Oct 7, 1916",Colorado College,47,New Mexico,2,0
76,4,"Oct 7, 1916",Cornell,26,Gettysburg,0,0
77,4,"Oct 7, 1916",Dartmouth,47,Lebanon Valley,0,0
78,4,"Oct 7, 1916",Davidson,16,NC State,0,0
79,4,"Oct 7, 1916",Denver,19,Creighton,13,0
80,4,"Oct 7, 1916",Georgia,26,Clemson,0,1
81,4,"Oct 7, 1916",Georgia Tech,222,Cumberland,0,0
82,4,"Oct 7, 1916",Illinois,30,Kansas,0,0
83,4,"Oct 7, 1916",Cornell College,6,Iowa,31,1
84,4,"Oct 7, 1916",Iowa State,19,Highland Park,0,0
85,4,"Oct 7, 1916",Kentucky,68,Centre,0,0
86,4,"Oct 7, 1916",Lehigh,61,Albright,6,1
87,4,"Oct 7, 1916",LSU,59,Jefferson (LA),0,0
88,4,"Oct 7, 1916",Case,3,Michigan,19,1
89,4,"Oct 7, 1916",South Dakota State,7,Minnesota,41,1
90,4,"Oct 7, 1916",Ole Miss,20,Arkansas State,0,0
91,4,"Oct 7, 1916",Missouri,40,Central Methodist,0,0
92,4,"Oct 7, 1916",Georgetown,7,Navy,13,1
93,4,"Oct 7, 1916",Nebraska,53,Drake,0,0
94,4,"Oct 7, 1916",Newberry,10,South Carolina,0,1
95,4,"Oct 7, 1916",Lake Forest,7,Northwestern,26,1
96,4,"Oct 7, 1916",Notre Dame,48,Western Reserve,0,1
97,4,"Oct 7, 1916",Ohio State,12,Ohio Wesleyan,0,0
98,4,"Oct 7, 1916",Oklahoma,140,Southwestern Oklahoma State,0,0
99,4,"Oct 7, 1916",Oklahoma State,90,Northwestern Oklahoma State,0,0
100,4,"Oct 7, 1916",Oregon,97,Willamette,0,0
101,4,"Oct 7, 1916",Oregon State,26,Idaho,0,1
102,4,"Oct 7, 1916",Bucknell,7,Penn State,50,1
103,4,"Oct 7, 1916",Pennsylvania,27,Franklin & Marshall,0,0
104,4,"Oct 7, 1916",Pitt,57,Westminster (Pennsylvania),0,0
105,4,"Oct 7, 1916",Presbyterian,49,Wofford,13,1
106,4,"Oct 7, 1916",Princeton,29,North Carolina,0,0
107,4,"Oct 7, 1916",Purdue,13,DePauw,0,0
108,4,"Oct 7, 1916",Rutgers,33,Villanova,0,0
109,4,"Oct 7, 1916",Sewanee,54,Morgan,0,0
110,4,"Oct 7, 1916",Lafayette,6,Swarthmore,10,0
111,4,"Oct 7, 1916",Syracuse,73,Ohio,0,0
112,4,"Oct 7, 1916",Maryville (TN),6,Tennessee,32,1
113,4,"Oct 7, 1916",Rice,2,Texas,16,1
114,4,"Oct 7, 1916",Dallas,6,Texas A&M,20,1
115,4,"Oct 7, 1916",TCU,28,Austin,2,0
116,4,"Oct 7, 1916",Tufts,7,Harvard,3,1
117,4,"Oct 7, 1916",West Logan High,3,Utah State,20,1
118,4,"Oct 7, 1916",Vanderbilt,42,Transylvania,0,0
119,4,"Oct 7, 1916",Virginia Military Institute,66,William & Mary,0,0
120,4,"Oct 7, 1916",Virginia Tech,10,Hampden-Sydney,0,0
121,4,"Oct 7, 1916",Wake Forest,33,Guilford,0,0
122,4,"Oct 7, 1916",Washington & Jefferson,21,West Virginia Wesleyan,0,1
123,4,"Oct 7, 1916",Washington (MO),14,Rose-Hulman,0,0
124,4,"Oct 7, 1916",Wisconsin,20,Lawrence,0,0
125,4,"Oct 7, 1916",Yale,61,Virginia,3,0
126,5,"Oct 11, 1916",Michigan,54,Carroll (Wisconsin),0,0
127,5,"Oct 11, 1916",Maryland,7,Navy,14,0
128,5,"Oct 13, 1916",Rice,40,Austin,0,0
129,5,"Oct 13, 1916",Oklahoma State,6,Texas,14,1
130,5,"Oct 14, 1916",Mississippi College,7,Alabama,13,1
131,5,"Oct 14, 1916",Arkansas,82,Oklahoma Mines,0,0
132,5,"Oct 14, 1916",Army,17,Holy Cross,0,0
133,5,"Oct 14, 1916",Auburn,92,Mercer,0,0
134,5,"Oct 14, 1916",Baylor,37,Trinity (Texas),0,0
135,5,"Oct 14, 1916",Brown,69,Amherst,0,0
136,5,"Oct 14, 1916",California,21,Whittier,17,0
