0,1,"Aug 29, 1970",Fresno State,28,Hayward State,12,0
1,2,"Sep 5, 1970",Fresno State,25,California-Santa Barbara,10,1
2,3,"Sep 11, 1970",Missouri,38,Baylor,0,0
3,3,"Sep 12, 1970",Idaho,7,Air Force,45,1
4,3,"Sep 12, 1970",Army,26,Holy Cross,0,0
5,3,"Sep 12, 1970",Buffalo,7,Ball State,14,0
6,3,"Sep 12, 1970",North Texas,7,BYU,10,1
7,3,"Sep 12, 1970",Clemson,24,Citadel,0,0
8,3,"Sep 12, 1970",New Mexico State,9,Colorado State,28,0
9,3,"Sep 12, 1970",Dayton,45,Xavier,22,0
10,3,"Sep 12, 1970",Florida,21,Duke,19,0
11,3,"Sep 12, 1970",Florida State,9,Louisville,7,0
12,3,"Sep 12, 1970",Georgia Tech,23,South Carolina,20,0
13,3,"Sep 12, 1970",Kansas,48,Washington State,31,0
14,3,"Sep 12, 1970",Kansas State,37,Utah State,0,1
15,3,"Sep 12, 1970",Montana State,3,Long Beach State,19,0
16,3,"Sep 12, 1970",Mississippi State,14,Oklahoma State,13,0
17,3,"Sep 12, 1970",Navy,48,Colgate,22,0
18,3,"Sep 12, 1970",Nebraska,36,Wake Forest,12,0
19,3,"Sep 12, 1970",North Carolina,20,Kentucky,10,0
20,3,"Sep 12, 1970",Oklahoma,28,SMU,11,1
21,3,"Sep 12, 1970",Oregon,31,California,24,0
22,3,"Sep 12, 1970",Pacific,24,UTEP,18,1
23,3,"Sep 12, 1970",NC State,6,Richmond,21,1
24,3,"Sep 12, 1970",San Diego State,35,Northern Illinois,3,1
25,3,"Sep 12, 1970",San Jose State,28,California-Santa Barbara,14,0
26,3,"Sep 12, 1970",USC,42,Alabama,21,1
27,3,"Sep 12, 1970",Southern Miss,16,Louisiana,14,1
28,3,"Sep 12, 1970",Stanford,34,Arkansas,28,1
29,3,"Sep 12, 1970",Texas A&M,41,Wichita State,14,0
30,3,"Sep 12, 1970",Texas-Arlington,7,TCU,31,1
31,3,"Sep 12, 1970",Texas Tech,21,Tulane,14,0
32,3,"Sep 12, 1970",Toledo,35,East Carolina,2,0
33,3,"Sep 12, 1970",Tulsa,7,Cincinnati,3,0
34,3,"Sep 12, 1970",Oregon State,9,UCLA,14,0
35,3,"Sep 12, 1970",Chattanooga,6,Vanderbilt,39,1
36,3,"Sep 12, 1970",Maryland,3,Villanova,21,0
37,3,"Sep 12, 1970",Virginia,7,Virginia Tech,0,1
38,3,"Sep 12, 1970",Virginia Military Institute,13,Furman,0,0
39,3,"Sep 12, 1970",William & Mary,7,West Virginia,43,1
40,3,"Sep 12, 1970",Western Michigan,41,Central Michigan,0,1
41,4,"Sep 18, 1970",Miami,36,William & Mary,14,0
42,4,"Sep 19, 1970",Air Force,41,Wyoming,17,1
43,4,"Sep 19, 1970",Alabama,51,Virginia Tech,18,0
44,4,"Sep 19, 1970",Colorado State,9,Arizona State,38,1
45,4,"Sep 19, 1970",Oklahoma State,7,Arkansas,23,1
46,4,"Sep 19, 1970",Arkansas State,53,Wichita State,14,1
47,4,"Sep 19, 1970",Auburn,33,Southern Miss,14,0
48,4,"Sep 19, 1970",Army,7,Baylor,10,0
49,4,"Sep 19, 1970",Boston College,28,Villanova,21,1
50,4,"Sep 19, 1970",California-Santa Barbara,7,Cal State Northridge,13,0
51,4,"Sep 19, 1970",Dayton,7,Cincinnati,13,1
52,4,"Sep 19, 1970",Clemson,27,Virginia,17,0
53,4,"Sep 19, 1970",Colgate,26,Boston University,21,1
54,4,"Sep 19, 1970",Indiana,9,Colorado,16,0
55,4,"Sep 19, 1970",Duke,13,Maryland,12,0
56,4,"Sep 19, 1970",East Tennessee State,10,East Carolina,0,1
57,4,"Sep 19, 1970",Florida,34,Mississippi State,13,0
58,4,"Sep 19, 1970",Presbyterian,7,Furman,19,1
59,4,"Sep 19, 1970",Georgia Tech,23,Florida State,13,0
60,4,"Sep 19, 1970",Houston,42,Syracuse,15,0
