0,1,"Sep 20, 1924",Davidson,14,Elon,0,0
1,1,"Sep 20, 1924",Samford,29,Marion,0,0
2,1,"Sep 20, 1924",Sewanee,27,Transylvania,0,0
3,1,"Sep 20, 1924",Texas A&M,40,Tarleton State,0,0
4,1,"Sep 20, 1924",Virginia Military Institute,33,Wofford,0,0
5,1,"Sep 20, 1924",Washington,32,West Seattle A.C.,0,0
6,2,"Sep 27, 1924",Alabama,55,Union (Tennessee),0,0
7,2,"Sep 27, 1924",Northeastern Oklahoma State,6,Arkansas,54,1
8,2,"Sep 27, 1924",Auburn,7,Birmingham-Southern,0,1
9,2,"Sep 27, 1924",Hardin-Simmons,6,Baylor,10,1
10,2,"Sep 27, 1924",Santa Clara,7,California,13,1
11,2,"Sep 27, 1924",Dayton,3,Carnegie Mellon,14,1
12,2,"Sep 27, 1924",Citadel,12,Southern College,0,0
13,2,"Sep 27, 1924",Clemson,60,Elon,0,0
14,2,"Sep 27, 1924",Colorado College,20,Western State,0,0
15,2,"Sep 27, 1924",Colorado Mines,7,Regis (CO),0,1
16,2,"Sep 27, 1924",Haverford,3,Columbia,29,1
17,2,"Sep 27, 1924",Cornell,56,St. Bonaventure,0,0
18,2,"Sep 27, 1924",Dartmouth,40,Norwich,0,0
19,2,"Sep 27, 1924",Presbyterian,3,Davidson,15,0
20,2,"Sep 27, 1924",Furman,14,Newberry,0,0
21,2,"Sep 27, 1924",Mercer,7,Georgia,26,1
22,2,"Sep 27, 1924",Georgia Tech,19,Oglethorpe,0,0
23,2,"Sep 27, 1924",Gonzaga,27,Eastern Washington,0,0
24,2,"Sep 27, 1924",Indiana,65,Rose-Hulman,0,0
25,2,"Sep 27, 1924",Iowa State,23,Nebraska Wesleyan,13,0
26,2,"Sep 27, 1924",Jacksonville State,14,Chattanooga,13,1
27,2,"Sep 27, 1924",LSU,7,Spring Hill,6,0
28,2,"Sep 27, 1924",Maryland,23,Washington (Maryland),0,0
29,2,"Sep 27, 1924",Millsaps,14,Clarke Memorial,0,0
30,2,"Sep 27, 1924",NC State,14,Duke,0,0
31,2,"Sep 27, 1924",Oklahoma State,9,Southwestern Oklahoma State,0,0
32,2,"Sep 27, 1924",Willamette,0,Oregon,0,0
33,2,"Sep 27, 1924",Penn State,47,Lebanon Valley,3,0
34,2,"Sep 27, 1924",Pennsylvania,34,Ursinus,0,0
35,2,"Sep 27, 1924",Pitt,14,Grove City,0,1
36,2,"Sep 27, 1924",Wabash,7,Purdue,21,1
37,2,"Sep 27, 1924",Sewanee,7,Rhodes,0,0
38,2,"Sep 27, 1924",South Carolina,47,Erskine,0,0
39,2,"Sep 27, 1924",USC,78,California Tech,6,0
40,2,"Sep 27, 1924",SMU,7,North Texas,0,0
41,2,"Sep 27, 1924",Syracuse,35,Hobart,0,0
42,2,"Sep 27, 1924",Texas,27,Southwestern (TX),0,0
43,2,"Sep 27, 1924",Texas A&M,33,Trinity (Texas),0,0
44,2,"Sep 27, 1924",TCU,43,Texas A&M-Commerce,0,0
45,2,"Sep 27, 1924",Tulane,14,Louisiana,0,0
46,2,"Sep 27, 1924",Vanderbilt,13,Henderson State,0,0
47,2,"Sep 27, 1924",Hampden-Sydney,9,Virginia,13,1
48,2,"Sep 27, 1924",Virginia Military Institute,39,Emory & Henry,0,0
49,2,"Sep 27, 1924",Virginia Tech,28,Richmond,0,0
50,2,"Sep 27, 1924",Wake Forest,7,North Carolina,6,0
51,2,"Sep 27, 1924",Washington,33,USS Maryland,0,0
52,2,"Sep 27, 1924",Geneva,6,Washington & Jefferson,19,1
53,2,"Sep 27, 1924",Washington & Lee,34,Roanoke,0,0
54,2,"Sep 27, 1924",West Virginia Wesleyan,6,West Virginia,21,1
55,2,"Sep 27, 1924",William & Mary,27,Lenoir-Rhyne,0,1
56,2,"Sep 27, 1924",Wisconsin,25,North Dakota,0,0
57,2,"Sep 27, 1924",Wofford,12,Piedmont,0,0
58,3,"Oct 1, 1924",Pennsylvania,52,Drexel,0,0
59,3,"Oct 3, 1924",Kansas State,23,Washburn,0,1
60,3,"Oct 4, 1924",Alabama,20,Furman,0,1
61,3,"Oct 4, 1924",Arkansas,47,Missouri State,0,0
62,3,"Oct 4, 1924",Army,17,Saint Louis,0,0
63,3,"Oct 4, 1924",Auburn,13,Clemson,0,0
64,3,"Oct 4, 1924",Baylor,30,North Texas,0,0
65,3,"Oct 4, 1924",Boston University,6,Maine,0,0
66,3,"Oct 4, 1924",BYU,3,Colorado College,0,1
67,3,"Oct 4, 1924",Brown,45,Colby,0,0
68,3,"Oct 4, 1924",Saint Mary's (CA),7,California,17,1
69,3,"Oct 4, 1924",Carnegie Mellon,22,Thiel,0,1
70,3,"Oct 4, 1924",Carson-Newman,12,Sewanee,0,1
71,3,"Oct 4, 1924",Central Oklahoma,2,Oklahoma,0,1
72,3,"Oct 4, 1924",Citadel,19,Wofford,0,0
73,3,"Oct 4, 1924",Colgate,35,Alfred,0,0
74,3,"Oct 4, 1924",Colorado,31,Western State,0,0
75,3,"Oct 4, 1924",Utah State,6,Colorado Mines,17,1
76,3,"Oct 4, 1924",Columbia,52,St. Lawrence,0,0
77,3,"Oct 4, 1924",Cornell,27,Niagara,0,0
78,3,"Oct 4, 1924",Grinnell,7,Cornell College,20,1
79,3,"Oct 4, 1924",Chattanooga,0,Cumberland,0,0
80,3,"Oct 4, 1924",Dartmouth,52,McGill,0,0
81,3,"Oct 4, 1924",Davidson,7,Richmond,0,0
82,3,"Oct 4, 1924",Denver,20,Regis (CO),0,0
83,3,"Oct 4, 1924",Drake,33,Utah,14,1
84,3,"Oct 4, 1924",Guilford,6,Duke,33,1
85,3,"Oct 4, 1924",Florida,77,Rollins,0,0
86,3,"Oct 4, 1924",Fort Benning,20,Oglethorpe,0,0
87,3,"Oct 4, 1924",Georgia,18,South Carolina,0,0
88,3,"Oct 4, 1924",Georgia Tech,3,Virginia Military Institute,0,0
89,3,"Oct 4, 1924",Harvard,14,Virginia,0,0
90,3,"Oct 4, 1924",Gonzaga,0,Idaho,0,0
91,3,"Oct 4, 1924",Illinois,9,Nebraska,6,1
92,3,"Oct 4, 1924",Indiana,21,DePauw,0,0
93,3,"Oct 4, 1924",Iowa,43,Southeastern Oklahoma State,0,0
94,3,"Oct 4, 1924",Kentucky,29,Louisville,0,0
95,3,"Oct 4, 1924",Lafayette,10,Pitt,0,1
96,3,"Oct 4, 1924",Louisiana,7,LSU,31,1
97,3,"Oct 4, 1924",Michigan,55,Miami (OH),0,0
98,3,"Oct 4, 1924",Minnesota,14,North Dakota,0,0
99,3,"Oct 4, 1924",Arkansas State,7,Ole Miss,10,1
100,3,"Oct 4, 1924",Millsaps,7,Mississippi State,28,1
101,3,"Oct 4, 1924",Missouri,3,Chicago,0,1
102,3,"Oct 4, 1924",Carroll (Montana),7,Montana,40,1
103,3,"Oct 4, 1924",William & Mary,7,Navy,14,1
104,3,"Oct 4, 1924",Newberry,23,Lenoir-Rhyne,0,1
105,3,"Oct 4, 1924",Northwestern,28,South Dakota,0,0
106,3,"Oct 4, 1924",Notre Dame,40,Lombard,0,0
107,3,"Oct 4, 1924",Ohio State,7,Purdue,0,0
