0,1,"Sep 12, 1903",Colorado College,38,Colorado Springs High,0,0
1,2,"Sep 16, 1903",Minneapolis Central High,6,Minnesota,21,1
2,2,"Sep 17, 1903",Chicago,40,Englewood High,0,0
3,2,"Sep 19, 1903",Carlisle,28,Lebanon Valley,0,0
4,2,"Sep 19, 1903",Chicago,34,Lombard,0,0
5,2,"Sep 19, 1903",Denver,23,West Denver High,0,0
6,2,"Sep 19, 1903",Dickinson,45,Albright,0,0
7,2,"Sep 19, 1903",Holy Cross,6,Massachusetts,0,0
8,2,"Sep 19, 1903",Englewood High,5,Illinois,45,1
9,2,"Sep 19, 1903",Knox,17,Central Academy,0,0
10,2,"Sep 19, 1903",Minnesota,36,St. Paul Central High,0,0
11,2,"Sep 19, 1903",Lincoln High,6,Nebraska,23,1
12,2,"Sep 19, 1903",North Division High,5,Northwestern,22,1
13,2,"Sep 19, 1903",Penn State,60,Dickinson Seminary,0,0
14,3,"Sep 22, 1903",Northwestern,28,Fort Sheridan,0,0
15,3,"Sep 23, 1903",Chicago,33,North Division High,0,0
16,3,"Sep 23, 1903",Denver,27,North Denver High,0,0
17,3,"Sep 23, 1903",Grinnell,11,East Des Moines High,0,0
18,3,"Sep 23, 1903",Harvard,17,Williams,0,0
19,3,"Sep 23, 1903",Minnesota,37,Minneapolis Eastern High,0,0
20,3,"Sep 23, 1903",Northwestern,35,Englewood High,0,0
21,3,"Sep 25, 1903",Iowa State,16,Highland Park,0,0
22,3,"Sep 26, 1903",Amherst,16,Union (NY),0,0
23,3,"Sep 26, 1903",Beloit High,5,Beloit,10,1
24,3,"Sep 26, 1903",Brown,23,Colby,0,0
25,3,"Sep 26, 1903",Carlisle,46,Gettysburg,0,0
26,3,"Sep 26, 1903",Chicago,23,Lawrence,0,0
27,3,"Sep 26, 1903",Army,0,Colgate,0,0
28,3,"Sep 26, 1903",Colorado,40,Boulder High,0,1
29,3,"Sep 26, 1903",Columbia,10,Wesleyan (CT),0,0
30,3,"Sep 26, 1903",Cornell,12,Hobart,0,0
